topic_1,topic_2,topic_3,topic_4,movie_id
0.4220966,0.0061523397,0.013058333,0.55869275,61904
0.8227827,0.07674506,0.033241596,0.06723068,8906897
0.5363414,0.36188027,0.0044243163,0.097354025,26890710
0.79899347,0.107800424,0.012991226,0.08021486,11376173
0.6232181,0.27157223,0.0152195655,0.08999007,1205729
0.7950642,0.18214262,0.005405386,0.017387742,11521166
0.5132113,0.46891198,0.005352502,0.0125242025,19609453
0.61302,0.10601794,0.14254434,0.13841772,14269859
0.6688241,0.03812742,0.0051462767,0.28790227,13914496
0.53887606,0.116716705,0.022271154,0.32213604,239086
0.6945585,0.013150113,0.18301411,0.109277226,18963606
0.5925935,0.3927377,0.00423923,0.010429595,3415524
0.7517595,0.10750981,0.10466033,0.036070313,2827852
0.8493394,0.10851891,0.011825057,0.030316558,28702937
0.51891273,0.37814873,0.07493384,0.02800474,3116175
0.41171524,0.33806688,0.22913994,0.021077894,7447003
0.58498555,0.14219603,0.12848811,0.14433025,1716921
0.31531563,0.5078511,0.12823321,0.04860001,18295339
0.5874579,0.33452034,0.0060614557,0.0719603,30656210
0.63304704,0.31892154,0.027063902,0.020967545,19753877
0.6554932,0.28568494,0.005697008,0.053124852,10988036
0.4462259,0.25448453,0.22537082,0.073918775,11950831
0.15844283,0.6207919,0.09791884,0.12284646,22787040
0.39158696,0.38844556,0.06884687,0.15112059,17008751
0.5727565,0.032637756,0.0030410755,0.39156464,31357666
0.2790559,0.6586206,0.007752053,0.054571435,2008260
0.43323782,0.4305953,0.053663354,0.08250347,24410494
0.87269115,0.02988414,0.080042005,0.017382728,21456296
0.5491103,0.36179626,0.001788438,0.08730499,68119
0.5827523,0.028806804,0.26082838,0.12761252,277158
0.6600374,0.057142235,0.25739548,0.025424838,44122
0.62115437,0.075742304,0.26132753,0.041775778,3017464
0.5142152,0.034056228,0.20718963,0.24453893,20596726
0.45882487,0.23583849,0.26653424,0.03880238,16593308
0.5977481,0.02066857,0.21527888,0.16630444,6168923
0.14812228,0.42049602,0.091990404,0.3393913,3279682
0.630619,0.1258759,0.20575003,0.0377551,14053126
0.7001287,0.2851489,0.0038002336,0.010922242,2109826
0.23408045,0.5596573,0.12489738,0.08136485,5683191
0.6703816,0.04406189,0.08801957,0.1975369,8557673
0.44643173,0.33314392,0.0839216,0.13650276,3662683
0.24234217,0.47211596,0.26878121,0.016760679,16334910
0.2968125,0.47766364,0.16197716,0.063546695,23923922
0.49802825,0.099224865,0.1576443,0.24510257,8977593
0.7393192,0.13671441,0.09644231,0.027524075,6389690
0.29674363,0.25442737,0.29565892,0.15317003,5017604
0.67958933,0.15732151,0.1490767,0.01401246,667194
0.7098506,0.054938693,0.106011055,0.12919962,1317241
0.8049079,0.14461415,0.006770238,0.04370764,1126572
0.4052274,0.003567237,0.09745258,0.49375275,5855306
0.37081403,0.025426725,0.3073612,0.29639807,68124
0.23268157,0.5713219,0.11987192,0.076124586,13786783
0.60001445,0.1098302,0.21646056,0.07369479,4866535
0.568981,0.37343168,0.015049302,0.042538073,6299822
0.54446524,0.27656808,0.10377947,0.07518724,17437489
0.7610053,0.08428941,0.12836073,0.026344584,12896610
0.40608704,0.12569354,0.33566913,0.13255024,171562
0.596532,0.1380255,0.16245468,0.10298781,15697462
0.3870379,0.19257692,0.36794314,0.05244201,9149498
0.43774983,0.42557633,0.117914036,0.01875979,4362641
0.54908293,0.056681953,0.08303509,0.3112,27215811
0.15658638,0.39361188,0.3053118,0.14448997,1191435
0.13933866,0.32826102,0.23659351,0.29580685,5683155
0.07413894,0.4744572,0.14066081,0.31074306,5552960
0.042333372,0.54126996,0.13032022,0.2860765,5683112
0.30296722,0.23966475,0.3048235,0.1525446,4087825
0.28244022,0.49787462,0.19100296,0.02868224,11939381
0.6872712,0.03984441,0.17062777,0.10225664,5474385
0.66108584,0.01576348,0.23835047,0.08480019,2580403
0.68977505,0.008487431,0.17873557,0.123002,241471
0.5510311,0.104406886,0.2686792,0.075882815,2606345
0.5242218,0.09289751,0.2223206,0.1605601,10501623
0.6532836,0.0058270064,0.11005799,0.23083144,22457596
0.6451232,0.010364864,0.18750162,0.15701035,5673173
0.54983103,0.005353186,0.0806398,0.36417595,4846576
0.47903228,0.022273898,0.084052,0.41464183,892031
0.35403645,0.22407342,0.22276439,0.1991257,16388403
0.544091,0.08275319,0.27683002,0.09632581,21889241
0.42446202,0.5200214,0.030571006,0.024945641,27686503
0.28968957,0.476118,0.17327778,0.060914632,2384098
0.5712749,0.23389164,0.17595053,0.01888293,11553550
0.49713328,0.09628273,0.19336483,0.21321917,31953707
0.56730354,0.019460518,0.184426,0.22880997,27545586
0.5296678,0.03417069,0.045250922,0.39091063,13439704
0.32860348,0.28899106,0.3489699,0.03343553,21705780
0.6441542,0.0057490594,0.21840736,0.1316894,241482
0.23742148,0.55669236,0.16854542,0.03734073,24508400
0.6108682,0.02032036,0.13093716,0.2378743,10770671
0.40991142,0.27056628,0.06524152,0.2542808,27522599
0.6861423,0.29642814,0.010069986,0.0073595494,12066244
0.785015,0.113047384,0.043275934,0.058661737,10206152
0.73518765,0.043009903,0.09590281,0.12589961,32745648
0.6514664,0.14762998,0.039631628,0.16127196,6300110
0.4604397,0.14599632,0.26044157,0.13312237,27617888
0.12576158,0.5003091,0.012633043,0.3612962,29026991
0.6188964,0.21009621,0.092530996,0.07847637,28675005
0.53684545,0.3097328,0.017075913,0.13634588,32281441
0.7368308,0.18217929,0.00392242,0.0770675,10799612
0.08389795,0.8326578,0.028618762,0.054825548,28552575
0.6948406,0.07150915,0.15676919,0.07688103,23691846
0.49994835,0.32262415,0.023890218,0.15353732,8907936
0.77403677,0.070854604,0.006871688,0.1482369,26898678
0.22688256,0.5924446,0.03597792,0.14469495,418110
0.35590115,0.004918342,0.026296064,0.61288446,6562375
0.22480683,0.0019293595,0.17332917,0.59993464,6563473
0.47700226,0.0058029047,0.13270433,0.3844905,2140002
0.5157637,0.0380709,0.13005735,0.31610805,6563355
0.5359299,0.4032505,0.0017475835,0.059072074,4024830
0.5373407,0.350961,0.091740616,0.019957736,6003967
0.7713518,0.1788648,0.0058533433,0.043929975,36372517
0.80400485,0.12361118,0.01613871,0.05624525,26319701
0.6935719,0.21789059,0.009514525,0.07902299,26523292
0.6382416,0.31274417,0.0119147785,0.03709946,13196764
0.6216237,0.27018732,0.016224036,0.09196499,27492406
0.54379797,0.08060956,0.20694539,0.16864708,30498632
0.7353384,0.11260763,0.014722596,0.13733135,10870536
0.67199314,0.0966895,0.20531642,0.026000928,255194
0.5106257,0.25699455,0.080576725,0.15180306,27908690
0.7790918,0.15423326,0.0155767,0.05109826,31218046
0.82725596,0.0430728,0.04683858,0.082832664,31026092
0.51070803,0.11213618,0.04401084,0.3331449,729979
0.41443628,0.13902463,0.17066036,0.2758787,5158963
0.65989316,0.18697147,0.072679125,0.08045628,26535307
0.6657535,0.2254931,0.0059872298,0.102766134,8007040
0.39641523,0.43841463,0.03502848,0.13014166,12156677
0.6259571,0.2581095,0.03206745,0.08386596,23555063
0.8501721,0.12011191,0.015707007,0.014008986,31552848
0.84734523,0.050183486,0.010294106,0.09217715,19812190
0.6677273,0.25518927,0.004621927,0.07246154,5916161
0.74112654,0.18262811,0.018579071,0.057666305,29716826
0.64799815,0.3167084,0.02405166,0.011241775,9169267
0.26060376,0.004200767,0.051593237,0.6836023,18410798
0.8042097,0.033076253,0.129354,0.03336,14773122
0.83240545,0.023937704,0.008413229,0.13524365,19366458
0.7221384,0.044835422,0.11997881,0.11304734,32177247
0.88725704,0.045619097,0.019872243,0.04725159,240962
0.8546297,0.036387242,0.07363654,0.035346504,13141602
0.7866185,0.053318866,0.0028275733,0.1572351,44302
0.91129297,0.04948842,0.009673365,0.029545285,3825216
0.7169607,0.10414438,0.1094172,0.06947766,884742
0.6255568,0.31855282,0.011698029,0.044192307,5563951
0.63713205,0.18129204,0.09667807,0.084897846,261448
0.31251046,0.033835676,0.077157825,0.57649606,8821816
0.7088302,0.082169324,0.0054332465,0.20356722,24139538
0.9471166,0.039195318,0.0039366414,0.009751392,18006073
0.6223484,0.115234114,0.0016457865,0.26077163,3845313
0.5168693,0.36179614,0.0138525525,0.10748195,21494032
0.36854133,0.37346035,0.025305063,0.23269327,17848676
0.7605444,0.015974745,0.05731538,0.16616549,5399016
0.4800607,0.2829259,0.038595065,0.1984183,20979004
0.5465643,0.120107636,0.2601388,0.07318924,26347112
0.77416384,0.022387829,0.16397627,0.039472055,22005771
0.5514836,0.0155549105,0.024381928,0.40857956,3782980
0.57276267,0.1721858,0.14443247,0.11061909,1587300
0.77392876,0.19023868,0.0096479,0.026184663,601923
0.38904062,0.21861623,0.0026623295,0.38968083,973077
0.33413917,0.13347349,0.025379252,0.5070081,1456329
0.40367427,0.101773724,0.044125594,0.45042643,2476119
0.29018435,0.29354942,0.01027237,0.40599388,2476100
0.31151152,0.040496573,0.060127266,0.58786464,471370
0.27560508,0.048885185,0.09273235,0.5827774,737840
0.6636165,0.19538775,0.05510987,0.085885935,571311
0.5661361,0.016031127,0.32746303,0.09036975,35754206
0.7630511,0.18051876,0.0017892068,0.05464096,2501435
0.5773887,0.018118763,0.22996539,0.17452711,8048017
0.7651526,0.08995789,0.03785005,0.10703944,17324736
0.6067911,0.01947703,0.012492297,0.36123964,4871302
0.44404632,0.46773756,0.009871615,0.078344464,27863907
0.9196856,0.012507891,0.01106833,0.05673821,17578735
0.13902338,0.82772076,0.0033881636,0.029867724,22050847
0.7036742,0.16751312,0.061136723,0.06767594,19454994
0.62551415,0.058725502,0.07475684,0.24100348,5020192
0.6056616,0.14151564,0.09776482,0.15505798,5326648
0.39602628,0.039406326,0.28866422,0.27590317,155790
0.17548361,0.7777058,0.0070946785,0.039715957,32456593
0.5300943,0.44031534,0.01574326,0.013847132,27875695
0.57336813,0.38026005,0.011599377,0.034772467,1588102
0.27956215,0.37096205,0.08119118,0.26828465,22982069
0.86391705,0.06145445,0.01398482,0.06064365,23865847
0.35520333,0.17410181,0.2871557,0.18353918,2120933
0.16829298,0.32509694,0.3241812,0.18242888,12384257
0.5007147,0.36583933,0.01563681,0.117809124,13793582
0.7716838,0.083455466,0.059547402,0.08531333,20391295
0.45128238,0.20615715,0.0207538,0.32180667,1367161
0.2499717,0.51787937,0.15358387,0.07856507,25812350
0.41008428,0.20696412,0.31856236,0.06438921,242539
0.9127987,0.038266536,0.018353892,0.03058086,21215095
0.4674609,0.19216892,0.0017840939,0.3385861,13632712
0.28314215,0.112763666,0.03276648,0.5713277,18900457
0.8490171,0.019351006,0.07353986,0.058092073,25371771
0.6528438,0.02709221,0.002868338,0.31719568,24467898
0.38124615,0.009168164,0.1521762,0.45740953,2510954
0.5530432,0.37975997,0.0023531448,0.06484372,17607081
0.5541559,0.12120067,0.060459174,0.2641843,8620341
0.67266726,0.14608073,0.0014228931,0.17982906,12595448
0.053754237,0.18591161,0.1350612,0.6252729,703970
0.060826275,0.032371663,0.18275586,0.72404623,928529
0.57341266,0.29496756,0.076884136,0.054735646,29480522
0.84331805,0.09147082,0.04651356,0.018697554,18497116
0.404893,0.26171994,0.12290076,0.2104863,2513894
0.49092397,0.15253602,0.17426877,0.18227123,945029
0.79072815,0.03418386,0.0064188326,0.16866915,6025381
0.5109779,0.33895445,0.010851294,0.13921626,3920769
0.87678903,0.10468719,0.0036264341,0.014897364,6084677
0.6181058,0.27681765,0.0052567194,0.09981984,21852596
0.73260266,0.21665129,0.011728177,0.039017927,19069326
0.5994181,0.31268528,0.014744459,0.07315212,23795974
0.65423775,0.32094583,0.0067649037,0.018051578,25086167
0.6620429,0.2621878,0.004929497,0.070839755,26162880
0.8671902,0.035036616,0.006724539,0.09104867,22989558
0.65470916,0.31986386,0.004157144,0.021269895,9734319
0.7763203,0.12169823,0.013941806,0.08803975,23694127
0.5681839,0.33285287,0.007968682,0.09099459,15398677
0.6103018,0.33552888,0.0058541526,0.048315182,6014959
0.63707644,0.26866835,0.041968536,0.052286692,190405
0.3779161,0.20113772,0.0014837969,0.41946235,284752
0.59475845,0.33576128,0.035278425,0.034201838,16305665
0.38850284,0.51661456,0.007947949,0.086934656,17306691
0.49286655,0.13806039,0.006183598,0.36288944,1276943
0.39260408,0.30801094,0.07992826,0.21945672,10065556
0.57163537,0.23291989,0.07077269,0.124672025,92684
0.58667576,0.1964713,0.0008395509,0.21601337,2852763
0.8060164,0.1583854,0.017196868,0.018401343,15858518
0.82896477,0.050190922,0.008674394,0.11216997,16166076
0.792574,0.1708782,0.0096561685,0.026891695,10658851
0.44367504,0.3419641,0.03505745,0.17930341,35938622
0.40890864,0.07436843,0.34792504,0.1687979,709490
0.69285387,0.07007964,0.16641648,0.07065002,79700
0.29107112,0.13143317,0.0056438367,0.57185185,5601344
0.6614166,0.14378372,0.14626092,0.04853877,6973699
0.76985854,0.08524474,0.006281818,0.13861491,564966
0.8122023,0.11322913,0.05706071,0.0175078,25675846
0.8212654,0.09907766,0.030316861,0.049340066,32582773
0.61592937,0.19957462,0.021197623,0.16329837,20357059
0.44184157,0.1435161,0.004646425,0.4099959,24394835
0.67835945,0.0245662,0.003948366,0.293126,2482892
0.35732937,0.47303683,0.13373949,0.03589429,5787216
0.8258737,0.022772552,0.1272531,0.02410061,3055220
0.45424747,0.29862076,0.039907772,0.20722401,13699003
0.54475343,0.2469435,0.10364,0.10466305,22739944
0.35774225,0.30711374,0.0157406,0.31940338,3819797
0.29386953,0.61507183,0.0027941968,0.08826444,15340311
0.8393114,0.04676749,0.054306213,0.059614904,12930932
0.4450398,0.2925051,0.0074165436,0.2550386,2331380
0.39630836,0.054106437,0.06365972,0.48592547,33740907
0.41254044,0.26296246,0.00804911,0.31644797,13572405
0.72323656,0.23363218,0.01083261,0.03229872,20511727
0.50424266,0.05474892,0.031149114,0.40985927,20125873
0.4369775,0.5259532,0.0067032124,0.030366084,23112521
0.5813116,0.36198494,0.0040352577,0.052668247,2314753
0.8232833,0.16226202,0.004105584,0.010349055,10494887
0.7522971,0.21594992,0.009409042,0.022343932,21037636
0.7088781,0.25926435,0.0019704273,0.029887132,4884523
0.7922018,0.18528663,0.0061655026,0.016345982,8590427
0.6376913,0.32293326,0.0066329204,0.032742538,15462809
0.47218096,0.45245236,0.0022777482,0.07308897,851645
0.3650718,0.48344728,0.01954449,0.13193643,4569282
0.41941708,0.40582117,0.0016812758,0.17308046,19392462
0.2541433,0.71459156,0.006177957,0.02508721,5654660
0.50284535,0.46071908,0.014087893,0.022347625,7679820
0.8183028,0.07968061,0.012154054,0.08986249,4419809
0.20245674,0.026178269,0.12123871,0.6501263,35628369
0.7925529,0.041570585,0.09715304,0.06872349,8737296
0.4474819,0.37020755,0.0006913379,0.1816192,1411169
0.17952481,0.40979382,0.02250178,0.38817954,6978600
0.267365,0.39451754,0.009484059,0.3286334,2709646
0.15173692,0.6592284,0.009658129,0.17937654,13365759
0.5008422,0.27625898,0.01984982,0.20304905,4589205
0.62127393,0.08050599,0.043185845,0.2550342,33242772
0.85204464,0.08231702,0.039528567,0.026109787,32353405
0.8756088,0.03851552,0.044763252,0.04111243,11818376
0.68709475,0.16456068,0.11087327,0.037471313,17617782
0.7015877,0.17716585,0.01067492,0.11057157,26004059
0.8344956,0.07632106,0.027988369,0.061195035,16130074
0.5244131,0.2288134,0.03208654,0.214687,32214275
0.87359095,0.08537573,0.011577426,0.029455883,5860215
0.5694687,0.41681048,0.0040541003,0.009666807,30726799
0.2672067,0.6697608,0.009577498,0.05345497,23637837
0.8811131,0.040622793,0.06094237,0.017321754,14969658
0.524211,0.013158156,0.27208003,0.19055083,9857629
0.53386474,0.24403933,0.15687202,0.0652239,10944211
0.853333,0.10535908,0.0021582781,0.039149646,8066629
0.45568705,0.44988585,0.050784674,0.043642424,12864134
0.5871174,0.059989944,0.28207493,0.0708178,17590460
0.36020714,0.25128502,0.17549047,0.21301739,3610464
0.605857,0.22383168,0.10796171,0.062349595,22501388
0.5264774,0.011233667,0.33576134,0.12652758,2199333
0.4475411,0.0869249,0.09350235,0.37203166,673682
0.5139782,0.13763334,0.08052121,0.26786727,7063839
0.837366,0.05512592,0.0063308375,0.101177275,24004409
0.5174333,0.08128716,0.25729057,0.14398895,6121544
0.6882817,0.2646366,0.0106313005,0.03645032,24903317
0.21696591,0.04705999,0.056375034,0.6795991,2454014
0.8156368,0.036444243,0.015627451,0.13229148,7782424
0.71911734,0.22074635,0.023749411,0.03638688,30503750
0.4159609,0.29871675,0.021063287,0.26425907,5165272
0.32286242,0.014023809,0.0030514682,0.6600623,1023955
0.66113627,0.026948042,0.002850681,0.309065,3452126
0.6975336,0.01116935,0.02760587,0.2636912,4954419
0.7971706,0.07609631,0.078703016,0.04803011,3667955
0.7966325,0.14438964,0.0048801308,0.054097664,32711541
0.30635977,0.2155539,0.16047691,0.3176094,2324980
0.081553444,0.47344184,0.12778759,0.31721714,5794648
0.43770203,0.027826691,0.13133226,0.403139,15798140
0.50711703,0.28542578,0.13402899,0.07342818,9959871
0.48678306,0.007637381,0.3931557,0.11242389,6032362
0.35838813,0.03938639,0.4076242,0.19460131,6102307
0.42829704,0.033936743,0.38362518,0.15414101,2949827
0.5486654,0.101982564,0.18874384,0.16060817,2949735
0.5410391,0.4084868,0.015868172,0.034605853,21984286
0.725189,0.11931433,0.011971505,0.14352524,3108902
0.1346268,0.55607295,0.03160992,0.27769026,9441798
0.46743968,0.3515007,0.09137523,0.089684345,1015441
0.30559728,0.14396796,0.26009935,0.29033548,145621
0.5127882,0.045499098,0.39669657,0.045016102,23631832
0.57536,0.07111273,0.13308747,0.22043976,22644882
0.7263495,0.029246625,0.15810062,0.08630326,2272726
0.23954074,0.52976817,0.10172053,0.1289706,5464450
0.5160962,0.20079698,0.0850084,0.1980985,5604985
0.69756204,0.27441585,0.008477936,0.019544194,24526951
0.5425838,0.15090571,0.11371317,0.19279724,7203413
0.6944293,0.028985325,0.0040228507,0.27256253,4429452
0.3796954,0.33407468,0.006186266,0.2800437,9053564
0.55626017,0.00519132,0.17624888,0.26229966,950245
0.6904024,0.0047209775,0.20806596,0.096810676,13485985
0.5145944,0.21851283,0.0075639687,0.2593288,8466260
0.5463279,0.38630706,0.003714436,0.06365058,18629672
0.27658707,0.35175577,0.005814042,0.36584315,8475649
0.41715384,0.26364794,0.13523154,0.1839667,20759694
0.28264356,0.10176281,0.43691966,0.178674,7192381
0.42764238,0.4321653,0.026188157,0.11400415,45224
0.4895783,0.10631514,0.010237175,0.39386937,5133308
0.25071004,0.17620972,0.24482502,0.32825524,2547451
0.32680336,0.28759292,0.011049265,0.37455446,6494145
0.3168936,0.21354654,0.03943599,0.43012387,8469182
0.33838335,0.18293403,0.20401467,0.27466795,26319447
0.0653372,0.3788846,0.11242556,0.44335267,12145602
0.693994,0.13062523,0.022409433,0.15297133,8940854
0.17760186,0.23844759,0.107043274,0.47690728,30778464
0.3482887,0.28391218,0.18912709,0.178672,1606381
0.603386,0.3605497,0.010122077,0.025942234,7236691
0.89532804,0.04097178,0.015318818,0.048381377,35785282
0.89027506,0.034340426,0.010058006,0.06532647,3796163
0.8385033,0.036118593,0.0141313,0.11124682,18813698
0.7532286,0.10898426,0.0047945483,0.13299261,24511133
0.49535725,0.47841316,0.0071602585,0.01906935,9083684
0.8126317,0.16191766,0.0012908255,0.024159782,1437474
0.25966647,0.6792223,0.013611006,0.047500215,10289905
0.4506153,0.49026838,0.008602092,0.050514266,23955940
0.4069705,0.41594252,0.0018774499,0.17520952,15438742
0.30807325,0.44717938,0.004203625,0.24054378,7285884
0.90534836,0.041136682,0.0013567822,0.052158162,5207053
0.8808271,0.09903693,0.004603794,0.015532105,10405882
0.5136496,0.42641485,0.0050691403,0.05486645,19128264
0.81794363,0.14632265,0.00354155,0.03219217,24592259
0.88641745,0.04007085,0.019000428,0.054511305,11796087
0.3496943,0.49546373,0.002093413,0.15274855,473253
0.83057976,0.044820093,0.059775054,0.064825095,7756010
0.80642825,0.09080438,0.0059738923,0.09679345,7725707
0.41400647,0.025661413,0.32472387,0.2356082,9355314
0.5185982,0.39271095,0.074738115,0.013952744,33215040
0.706179,0.17877063,0.013830573,0.101219825,32832973
0.5047698,0.44767538,0.0146766,0.032878194,8164826
0.7482736,0.20475616,0.015135081,0.031835124,11501271
0.7235613,0.19249007,0.02389739,0.060051218,1059195
0.818757,0.1539973,0.0029018132,0.024343895,7364229
0.72998035,0.0120884795,0.15798259,0.09994863,26554950
0.8347501,0.038808208,0.016297475,0.110144205,16036533
0.6188701,0.3066509,0.013964979,0.060514003,9148637
0.6096364,0.16723141,0.02006221,0.20306994,6255681
0.8589326,0.03636697,0.012136599,0.092563756,8411320
0.45499763,0.14633133,0.11493571,0.28373533,16750096
0.5821254,0.06684507,0.056052804,0.2949767,15545307
0.7229499,0.2581387,0.003594657,0.015316721,10628994
0.48389795,0.47167122,0.0018471299,0.04258366,2011045
0.51099277,0.41114816,0.008344608,0.06951449,26599446
0.5632942,0.37040785,0.008658345,0.05763963,25654231
0.7029225,0.21461383,0.01368541,0.0687783,26498520
0.33236516,0.48699623,0.14238442,0.038254216,23968034
0.4907538,0.4278876,0.0027201558,0.078638464,5157752
0.88732433,0.09552707,0.00421506,0.012933567,29619112
0.5890226,0.3903017,0.0029742424,0.017701484,6673524
0.842929,0.015355868,0.05988464,0.08183049,11815820
0.9151609,0.028400019,0.039011862,0.017427228,1237529
0.794531,0.0941574,0.02860811,0.08270343,1237394
0.7253017,0.18732779,0.02187771,0.065492794,3344455
0.78415066,0.1421499,0.017931337,0.05576813,12596096
0.6973183,0.16799203,0.12043644,0.014253207,1284106
0.3140119,0.61320084,0.003846222,0.06894099,11535233
0.7411529,0.21725641,0.0014675239,0.040123228,45126
0.7113734,0.06275794,0.031319547,0.19454916,13407460
0.62814534,0.1497765,0.042337388,0.1797408,12823099
0.8353233,0.0364187,0.0025750168,0.12568298,66870
0.49882033,0.12782872,0.26486275,0.10848822,13956883
0.67936414,0.15951742,0.03912937,0.121989004,21136555
0.35352686,0.46097714,0.13943052,0.0460655,24310768
0.22307508,0.41832548,0.0010862824,0.35751322,26443837
0.43040887,0.37336418,0.0046144095,0.19161256,1847082
0.68389547,0.19387881,0.024368905,0.09785686,36105426
0.6178943,0.27397323,0.01008559,0.098046854,18724599
0.6210128,0.29993638,0.0034701638,0.07558059,11375668
0.9459131,0.03138891,0.016641524,0.006056469,29528534
0.68357784,0.2594068,0.017599747,0.039415665,12234896
0.63428193,0.29872838,0.03879972,0.028189946,27250998
0.30703112,0.06351936,0.19679686,0.43265262,3652373
0.13463366,0.08082971,0.5752746,0.20926203,1056023
0.6971441,0.07301111,0.14943087,0.08041389,14942228
0.58497596,0.29193977,0.11107395,0.012010297,19374272
0.6382943,0.02997761,0.081349544,0.25037858,29416595
0.49051347,0.16407044,0.24513015,0.10028595,3377778
0.5847173,0.18999732,0.019744076,0.20554131,30296552
0.35582998,0.13644414,0.17757565,0.33015022,5608558
0.7998221,0.030086692,0.07323406,0.09685713,3755901
0.56660485,0.094725214,0.16183402,0.17683588,3111465
0.6637406,0.18731931,0.08829254,0.060647555,16781552
0.4995517,0.38221198,0.027136577,0.09109975,3814521
0.60435236,0.18296728,0.12288061,0.08979976,22275512
0.42550227,0.11577055,0.17981213,0.27891502,34052824
0.67216766,0.17397453,0.10619326,0.0476646,18785623
0.3562564,0.15939689,0.26732045,0.2170263,733910
0.63896525,0.077470526,0.09851915,0.1850451,1891471
0.5651513,0.14544313,0.24961524,0.03979037,144640
0.7504519,0.14981264,0.053193603,0.04654189,3759090
0.56761503,0.32040295,0.003737266,0.10824475,22696045
0.9174529,0.015329132,0.022409165,0.044808794,2421509
0.8529152,0.020369649,0.07810102,0.04861411,26608129
0.60891604,0.13615759,0.15246318,0.10246322,3380602
0.8776824,0.066462785,0.0086995885,0.047155224,6012592
0.70141083,0.07063031,0.08388694,0.14407189,27397002
0.7116863,0.24965352,0.0013235972,0.037336588,21321046
0.90187734,0.049814194,0.0030213406,0.04528714,19437157
0.3627593,0.22159655,0.0100973565,0.40554684,3119806
0.68390405,0.24988449,0.008252229,0.057959285,22488519
0.4381936,0.53108,0.008482979,0.022243463,17030343
0.5790333,0.23969358,0.04257071,0.13870241,25493367
0.569009,0.30002648,0.02522091,0.1057436,18144378
0.79612255,0.16959506,0.018385857,0.015896501,61505
0.45104602,0.22884156,0.044863835,0.27524856,3936740
0.17885715,0.08439104,0.0039648227,0.732787,1522227
0.9261441,0.05290227,0.0063283355,0.014625329,10791717
0.52463806,0.3035695,0.004289231,0.16750315,25084917
0.36762327,0.03250779,0.018511614,0.5813573,19024526
0.8492062,0.039378062,0.016509043,0.09490672,8955193
0.2516126,0.6384296,0.0047446755,0.10521321,11470344
0.84496826,0.08850833,0.009083995,0.057439446,30431126
0.20402342,0.58660525,0.0766587,0.13271262,1152416
0.6682903,0.17452137,0.029244779,0.12794349,35571425
0.88412404,0.049833346,0.036292993,0.029749598,914479
0.74544626,0.15786307,0.0059899436,0.09070069,27411835
0.68956345,0.21689714,0.034194045,0.05934533,8476961
0.4114024,0.042268388,0.121584944,0.42474425,8379662
0.72222555,0.108287655,0.08680869,0.082678124,898561
0.20267214,0.49406776,0.0015010061,0.3017591,206845
0.786771,0.16840537,0.003348715,0.041474875,10402747
0.85116833,0.10111324,0.014731426,0.032987002,31427647
0.6650075,0.28949922,0.00966005,0.035833232,17746685
0.64885056,0.09068119,0.010017198,0.25045106,6017005
0.32894936,0.11291352,0.010200073,0.54793704,9730374
0.7537687,0.21723945,0.0059373123,0.023054553,8602796
0.75684845,0.18096007,0.010131046,0.052060474,10638889
0.8797898,0.086827494,0.013442297,0.019940343,12273809
0.7307913,0.2211956,0.008629442,0.039383743,7468020
0.9128752,0.0699509,0.003938109,0.013235756,10871232
0.5223473,0.009365771,0.34731027,0.1209767,30459784
0.29062673,0.24411649,0.019101756,0.44615504,25496382
0.41333988,0.54750997,0.0023236093,0.036826536,26207769
0.4666024,0.45422363,0.012945855,0.06622811,21073588
0.3869507,0.0828701,0.38526475,0.14491445,222500
0.30489764,0.5818567,0.049919285,0.063326344,13295969
0.22842596,0.03511387,0.42071667,0.31574354,7972448
0.7873467,0.11488414,0.022098772,0.07567036,3569914
0.70435774,0.016327402,0.18283947,0.0964754,193862
0.82424057,0.026414596,0.1287787,0.020566158,7735007
0.35845074,0.12180917,0.41721758,0.10252247,2371682
0.24128848,0.639468,0.03883192,0.0804116,33195656
0.7759364,0.10081814,0.026081549,0.09716382,25011255
0.7432715,0.081194,0.14716199,0.028372474,473286
0.33545476,0.17359273,0.059703417,0.4312491,25202200
0.55717164,0.21795608,0.18969221,0.035180047,19099601
0.3051281,0.081769064,0.19040781,0.42269498,25625501
0.87818664,0.017569462,0.08655589,0.017688045,42224
0.1643508,0.7647898,0.047884386,0.022974994,15962218
0.8730975,0.041197006,0.008384821,0.077320695,17767507
0.14378285,0.5440616,0.2838675,0.028288059,23023062
0.12009703,0.53078943,0.08888563,0.26022795,22785689
0.3644603,0.60714227,0.0061942386,0.022203246,3946762
0.8950216,0.040455166,0.0036592744,0.060863927,35493336
0.88043576,0.04433941,0.0034805783,0.07174425,1267738
0.50029695,0.40422982,0.0038006073,0.0916727,21132951
0.46418914,0.32093796,0.0025318956,0.212341,24549940
0.81723356,0.029706426,0.12481969,0.028240353,8968472
0.7944885,0.17723928,0.008813095,0.019459134,25924564
0.5601944,0.3700509,0.020958077,0.04879665,26108127
0.7128776,0.20958321,0.004367777,0.07317146,22899710
0.5733616,0.00942824,0.0015398163,0.41567037,23019704
0.69713545,0.07335549,0.0074556973,0.22205336,33792752
0.6179332,0.032382827,0.11588224,0.23380171,20226885
0.5418711,0.026744116,0.2027913,0.2285935,3592111
0.87727916,0.0542657,0.021555379,0.046899687,23926423
